분할경주여부,마명,마번,기수번호,조교사번호,부담구분,출전번호,경주일자,경주거리,경주등급,출전마구분,경주번호,야간경마여부,순위,마필등급,경주기록,출주두수,경주로상태,날씨,마체중,출생일,성별,소유자명,생산국,부마명,소재지,순위점수
0,최고블랙,44317,080486,70174.0,3,7,2025-02-23,2000,일반,일반,11,일반,9,1.0,132.9,11.0,건조,맑음,459.0,2019-04-28,수,이강운,한국,테스타마타,서울경마공원,0.19999999999999996
0,강풍마,45769,080550,70177.0,3,8,2025-02-23,2000,일반,일반,11,일반,3,1.0,131.7,11.0,건조,맑음,531.0,2020-03-14,수,박남성,한국,피스룰즈,서울경마공원,0.8
0,아르고스마일,46042,080434,70200.0,3,9,2025-02-23,2000,일반,일반,11,일반,6,1.0,132.5,11.0,건조,맑음,499.0,2020-03-31,수,우태율,한국,록하드텐,청림목장,0.5
0,블랙벨트,46935,080530,70244.0,3,11,2025-02-23,2000,일반,일반,11,일반,2,1.0,131.4,11.0,건조,맑음,491.0,2021-03-24,수,이강운,한국,SPEIGHTSTER,서울경마공원,0.9
0,이클립스탱고,51112,080611,70160.0,2,2,2025-03-01,1200,일반,루키,1,일반,4,6.0,77.5,10.0,건조,흐림,482.0,2022-03-20,수,조한수,한국,섀클포드,서울경마공원,0.6666666666666667
0,최강스피드,51367,080617,70182.0,2,3,2025-03-01,1200,일반,루키,1,일반,5,6.0,77.8,10.0,건조,흐림,492.0,2022-03-17,수,김길리,한국,미스터크로우,서울경마공원,0.5555555555555556
0,선더파이어,50852,080438,70248.0,2,4,2025-03-01,1200,일반,루키,1,일반,3,6.0,76.9,10.0,건조,흐림,468.0,2022-02-01,거,변갑한,한국,위드디스팅션,서울경마공원,0.7777777777777778
0,은파스위트,51864,080533,70167.0,2,5,2025-03-01,1200,일반,루키,1,일반,7,6.0,79.1,10.0,건조,흐림,419.0,2022-04-30,암,이미경,한국,콩코드포인트,서울경마공원,0.33333333333333337
0,터치더스카이,51086,080547,70225.0,2,6,2025-03-01,1200,일반,루키,1,일반,2,6.0,76.3,10.0,건조,흐림,452.0,2022-03-03,암,박광순,한국,미스터크로우,서울경마공원,0.8888888888888888
0,위고하이,52144,080562,70225.0,2,8,2025-03-01,1200,일반,루키,1,일반,1,6.0,76.0,10.0,건조,흐림,503.0,2022-02-08,수,(주)디알엠씨티,한국,머스킷맨,서울경마공원,1.0
0,혁명의질주,50900,080611,70144.0,2,3,2025-03-01,1200,일반,일반,2,일반,5,6.0,77.4,10.0,건조,흐림,520.0,2022-03-01,암,미리내,한국,레볼루셔너리,서울경마공원,0.5555555555555556
0,원평누리,47323,080547,70165.0,2,4,2025-03-01,1200,일반,일반,2,일반,2,6.0,77.1,10.0,건조,흐림,463.0,2021-04-01,암,김용재,한국,위드디스팅션,서울경마공원,0.8888888888888888
0,관악산조이,50857,080438,70168.0,2,11,2025-03-01,1200,일반,일반,2,일반,6,6.0,77.7,10.0,건조,흐림,474.0,2022-01-17,암,손병석,한국,올드패션드,흙마축산,0.4444444444444444
2,다이아룩,52163,080617,70146.0,2,2,2025-03-01,1300,일반,일반,3,일반,8,6.0,84.5,10.0,건조,흐림,445.0,2021-05-20,암,김희정,한국,카우보이칼,서울경마공원,0.2222222222222222
2,드래곤판타지,47315,080614,70197.0,2,5,2025-03-01,1300,일반,일반,3,일반,3,6.0,83.9,10.0,건조,흐림,476.0,2021-04-30,거,(주)메타플렉스,한국,섀클포드,제이엔씨동물병원,0.7777777777777778
2,황금마스크,51055,080602,70166.0,2,6,2025-03-01,1300,일반,일반,3,일반,4,6.0,84.1,10.0,건조,흐림,503.0,2022-02-04,거,오종환,한국,카우보이칼,서울경마공원,0.6666666666666667
2,블랙러시안,51036,080405,70248.0,2,10,2025-03-01,1300,일반,일반,3,일반,7,6.0,84.4,10.0,건조,흐림,442.0,2022-02-23,거,박재용,한국,카우보이칼,서울경마공원,0.33333333333333337
0,소프트파워,47083,080513,70179.0,3,2,2025-03-01,1400,일반,일반,4,일반,6,5.0,90.1,11.0,건조,흐림,470.0,2021-05-06,암,피닉스,한국,테스타마타,흙마축산,0.5
0,청산질주,51689,080417,70181.0,3,4,2025-03-01,1400,일반,일반,4,일반,1,5.0,88.7,11.0,건조,흐림,465.0,2022-04-07,수,황은호,한국,오버애널라이즈,서울경마공원,1.0
0,빈체로킹,44447,080547,70165.0,3,8,2025-03-01,1400,일반,일반,4,일반,2,5.0,89.1,11.0,건조,흐림,473.0,2019-03-15,거,오종택,한국,지롤라모,궁평목장,0.9
0,퍼지스텝,50938,080613,70146.0,3,9,2025-03-01,1400,일반,일반,4,일반,4,5.0,89.7,11.0,건조,흐림,447.0,2022-04-12,암,홍승오,한국,퍼지,서울경마공원,0.7
0,선더스톰,46813,080515,70103.0,3,10,2025-03-01,1400,일반,일반,4,일반,5,5.0,89.9,11.0,건조,흐림,421.0,2021-03-14,암,변갑한,한국,카우보이칼,서울경마공원,0.6
0,로열베스트,47427,080515,70164.0,3,3,2025-03-01,1200,일반,일반,5,일반,5,5.0,75.6,11.0,건조,흐림,493.0,2021-04-12,수,박민지,한국,한센,서울경마공원,0.6
0,임로,51442,080550,70177.0,3,5,2025-03-01,1200,일반,일반,5,일반,2,5.0,75.0,11.0,건조,흐림,480.0,2022-03-20,수,임수복,한국,페더럴리스트,서울경마공원,0.9
0,쏘아라스타,51127,080602,70181.0,3,6,2025-03-01,1200,일반,일반,5,일반,1,5.0,75.0,11.0,건조,흐림,510.0,2022-02-28,수,현태봉,한국,투아너앤드서브,서울경마공원,1.0
0,송암스카이,46590,080100,70163.0,3,7,2025-03-01,1200,일반,일반,5,일반,4,5.0,75.3,11.0,건조,흐림,457.0,2021-04-10,암,송암축산,한국,미스터크로우,서울경마공원,0.7
0,분당쓰나미,46749,080337,70110.0,3,8,2025-03-01,1200,일반,일반,5,일반,10,5.0,78.1,11.0,건조,흐림,471.0,2021-02-28,수,이상진,한국,섀클포드,서울경마공원,0.09999999999999998
0,글로벌서브,51855,080476,70148.0,3,9,2025-03-01,1200,일반,일반,5,일반,3,5.0,75.1,11.0,건조,흐림,484.0,2022-05-12,거,장재형,한국,투아너앤드서브,서울경마공원,0.8
0,세광질주,47144,080613,70168.0,3,10,2025-03-01,1200,일반,일반,5,일반,7,5.0,77.6,11.0,건조,흐림,465.0,2021-04-25,거,남춘우,한국,한센,서울경마공원,0.4
0,하트케이,45985,080473,70179.0,3,4,2025-03-01,1200,일반,일반,6,일반,5,4.0,75.2,11.0,건조,흐림,465.0,2020-05-01,거,강경운,한국,퍼지,흙마축산,0.6
0,엑설런트탄,1412210,080529,70170.0,3,8,2025-03-01,1200,일반,일반,6,일반,1,4.0,73.9,11.0,건조,흐림,495.0,2021-05-22,거,박준배,한국,언캡처드,서울경마공원,1.0
0,마이티아미,51606,080562,70160.0,3,10,2025-03-01,1200,일반,일반,6,일반,8,4.0,75.9,11.0,건조,흐림,432.0,2022-03-22,암,조병태,한국,ARMY MULE,서울경마공원,0.30000000000000004
0,스타트렉,46674,080611,70199.0,3,11,2025-03-01,1200,일반,일반,6,일반,4,4.0,75.1,11.0,건조,흐림,509.0,2021-03-01,거,(주)나스카,한국,페더럴리스트,서울경마공원,0.7
0,성실대로,46818,080611,70265.0,3,2,2025-03-01,1700,일반,일반,7,일반,11,4.0,114.7,11.0,건조,흐림,496.0,2021-03-28,암,이동훈,한국,섀클포드,서울경마공원,0.0
0,탐라최강자,46461,080473,70163.0,3,3,2025-03-01,1700,일반,일반,7,일반,2,4.0,112.7,11.0,건조,흐림,458.0,2020-04-21,거,퍼플라인,한국,인디밴드,제주브리더스파크,0.9
0,남산무적,43840,080562,70174.0,3,5,2025-03-01,1700,일반,일반,7,일반,8,4.0,113.5,11.0,건조,흐림,457.0,2019-02-27,수,이기선,한국,메니피,서울경마공원,0.30000000000000004
0,기쁨함성,50170,080476,70197.0,3,6,2025-03-01,1700,일반,일반,7,일반,3,4.0,112.8,11.0,건조,흐림,444.0,2021-03-04,수,김창희,한국,한센,서울경마공원,0.8
0,달맞이,46127,080613,70103.0,3,7,2025-03-01,1700,일반,일반,7,일반,7,4.0,113.5,11.0,건조,흐림,454.0,2020-04-20,수,박태준,한국,디바인파크,서울경마공원,0.4
0,파이널축제,45339,080616,70170.0,3,8,2025-03-01,1700,일반,일반,7,일반,10,4.0,114.1,11.0,건조,흐림,494.0,2020-03-10,수,럭키,한국,지롤라모,서울경마공원,0.09999999999999998
0,프로시드,50076,080513,70174.0,3,10,2025-03-01,1700,일반,일반,7,일반,5,4.0,113.1,11.0,건조,흐림,491.0,2021-03-29,수,박희상,한국,프로스펙티브,렛츠런팜장수,0.6
0,벨로테로,47349,080547,70160.0,3,11,2025-03-01,1700,일반,일반,7,일반,1,4.0,112.4,11.0,건조,흐림,449.0,2021-04-26,암,박시용,한국,투아너앤드서브,서울경마공원,1.0
0,골드뭉치,46716,080616,70244.0,3,2,2025-03-01,1800,일반,일반,8,일반,1,4.0,118.7,11.0,건조,흐림,429.0,2021-01-05,거,이기선,한국,테스타마타,서울경마공원,1.0
0,축배를들어라,55384,080417,70179.0,3,4,2025-03-01,1800,일반,일반,8,일반,8,4.0,120.6,11.0,건조,흐림,480.0,2021-11-09,거,(주)나스카,호주,SIDESTEP,서울경마공원,0.30000000000000004
0,메이저크라운,55890,080533,70167.0,3,7,2025-03-01,1800,일반,일반,8,일반,6,4.0,119.9,11.0,건조,흐림,488.0,2022-02-26,수,박재범,미국,TOM'S D'ETAT,서울경마공원,0.5
0,빅블레드,46206,080550,70165.0,3,8,2025-03-01,1800,일반,일반,8,일반,5,4.0,119.4,11.0,건조,흐림,445.0,2020-05-04,암,유영준,한국,투아너앤드서브,서울경마공원,0.6
0,레전드선,46901,080530,70177.0,3,10,2025-03-01,1800,일반,일반,8,일반,3,4.0,119.2,11.0,건조,흐림,500.0,2021-03-15,거,양순희,한국,지롤라모,서울경마공원,0.8
0,드래곤게이트,54602,080405,70197.0,3,11,2025-03-01,1800,일반,일반,8,일반,2,4.0,119.1,11.0,건조,흐림,480.0,2022-02-19,거,김형란,미국,FLATTER,서울경마공원,0.9
0,벌교베리타스,50265,080438,70098.0,3,4,2025-03-01,1200,일반,일반,9,일반,1,3.0,73.7,11.0,건조,흐림,491.0,2021-02-09,수,유성훈,한국,테스타마타,서울경마공원,1.0
0,브라보플레이,1412321,080550,70098.0,3,7,2025-03-01,1200,일반,일반,9,일반,6,3.0,75.3,11.0,건조,흐림,485.0,2021-02-03,수,조현영,한국,한센,태극호스파크,0.5
0,한강보스,44473,080616,70094.0,3,8,2025-03-01,1200,일반,일반,9,일반,10,3.0,76.3,11.0,건조,흐림,493.0,2019-04-15,거,김학록,한국,카우보이칼,서울경마공원,0.09999999999999998
0,우승콩코드,1412298,080613,70174.0,3,11,2025-03-01,1200,일반,일반,9,일반,11,3.0,76.4,11.0,건조,흐림,512.0,2021-03-03,거,박재범,한국,콩코드포인트,서울경마공원,0.0
0,엘도라도강남,54609,080337,70197.0,3,1,2025-03-01,1600,일반,일반,10,일반,1,3.0,101.4,9.0,건조,흐림,489.0,2022-05-05,수,임한용,미국,PAYNTER,그레이트팜,1.0
0,기분좋은말,53725,080530,70200.0,3,2,2025-03-01,1600,일반,일반,10,일반,6,3.0,103.9,9.0,건조,흐림,470.0,2021-01-07,암,우태율,미국,DIALED IN,청림목장,0.375
0,킹다이아,45382,080533,70167.0,3,4,2025-03-01,1600,일반,일반,10,일반,5,3.0,103.8,9.0,건조,흐림,510.0,2020-02-22,거,김아라,한국,지롤라모,서울경마공원,0.5
0,네이비캡틴,55889,080613,70167.0,3,7,2025-03-01,1600,일반,일반,10,일반,8,3.0,107.1,9.0,건조,흐림,476.0,2022-04-20,수,범한산업,미국,ARMY MULE,서울경마공원,0.125
0,참좋은질주,46963,080602,70148.0,3,10,2025-03-01,1600,일반,일반,10,일반,7,3.0,104.1,9.0,건조,흐림,505.0,2021-03-10,암,임동현,한국,컬러즈플라잉,서울경마공원,0.25
0,빌리언보이,51861,080547,70108.0,2,1,2025-03-02,1200,일반,일반,1,일반,3,6.0,76.7,11.0,건조,흐림,511.0,2022-04-30,수,김길중,한국,페더럴리스트,서울경마공원,0.8
0,세인트위너,51558,080614,70160.0,2,2,2025-03-02,1200,일반,일반,1,일반,10,6.0,79.1,11.0,건조,흐림,461.0,2022-04-27,수,허윤범,한국,ADIOS CHARLIE,서울경마공원,0.09999999999999998
0,두손으뜸,51521,080602,70148.0,2,3,2025-03-02,1200,일반,일반,1,일반,6,6.0,78.0,11.0,건조,흐림,463.0,2022-03-27,암,이도명,한국,투아너앤드서브,서울경마공원,0.5
0,대원용마,1412289,080611,70165.0,2,4,2025-03-02,1200,일반,일반,1,일반,4,6.0,77.1,11.0,건조,흐림,456.0,2021-02-28,거,이혜섭,한국,투아너앤드서브,궁평목장,0.7
0,라라걸,51407,080337,70168.0,2,5,2025-03-02,1200,일반,일반,1,일반,2,6.0,76.4,11.0,건조,흐림,469.0,2022-03-14,암,(주)선우패션,한국,올드패션드,서울경마공원,0.9
0,사이클론스타,1412304,080617,70146.0,2,8,2025-03-02,1200,일반,일반,1,일반,1,6.0,75.9,11.0,건조,흐림,455.0,2021-04-04,거,신승열,한국,지롤라모,서울경마공원,1.0
0,글로리조이,51605,080438,70264.0,2,9,2025-03-02,1200,일반,일반,1,일반,8,6.0,78.5,11.0,건조,흐림,450.0,2022-04-04,거,김길리,한국,섀클포드,서울경마공원,0.30000000000000004
0,남촌서브,51868,080578,70149.0,2,10,2025-03-02,1200,일반,일반,1,일반,11,6.0,80.1,11.0,건조,흐림,424.0,2022-04-30,암,남승현,한국,투아너앤드서브,서울경마공원,0.0
0,세명스트롱,54100,080476,70168.0,2,11,2025-03-02,1200,일반,일반,1,일반,7,6.0,78.3,11.0,건조,흐림,456.0,2022-04-17,수,이기철,한국,모던카우보이,밀레니엄팜,0.4
1,큐피드케이,50957,080417,70175.0,2,1,2025-03-02,1300,일반,일반,2,일반,6,6.0,84.2,10.0,건조,흐림,442.0,2022-02-22,암,강경운,한국,파워블레이드,서울경마공원,0.4444444444444444
1,호세,51147,080476,70164.0,2,7,2025-03-02,1300,일반,일반,2,일반,2,6.0,84.0,10.0,건조,흐림,439.0,2022-03-05,암,이종천,한국,콩코드포인트,서울경마공원,0.8888888888888888
1,턴테이블,46567,080598,70157.0,2,9,2025-03-02,1300,일반,일반,2,일반,10,6.0,87.3,10.0,건조,흐림,430.0,2021-03-22,암,송암축산,한국,섀클포드,송암축산,0.0
1,이클립스더퀸,51190,080582,70160.0,2,10,2025-03-02,1300,일반,일반,2,일반,3,6.0,84.0,10.0,건조,흐림,492.0,2022-04-24,암,조한수,한국,섀클포드,서울경마공원,0.7777777777777778
0,알파피메일,51331,080550,70108.0,2,1,2025-03-02,1400,일반,일반,3,일반,5,6.0,92.1,10.0,건조,흐림,485.0,2022-03-12,암,(주)쎄쎄쎄,한국,투아너앤드서브,서울경마공원,0.5555555555555556
0,블루선,50964,080616,70117.0,2,2,2025-03-02,1400,일반,일반,3,일반,3,6.0,90.5,10.0,건조,흐림,506.0,2022-02-21,수,양경필,한국,GLOBAL CAMPAIGN,서울경마공원,0.7777777777777778
0,하이폴리,47548,080578,70225.0,2,4,2025-03-02,1400,일반,일반,3,일반,7,6.0,93.6,10.0,건조,흐림,500.0,2021-06-19,수,김은갑,한국,더킹,서울경마공원,0.33333333333333337
0,포에틱누비,47175,080476,70165.0,2,8,2025-03-02,1400,일반,일반,3,일반,4,6.0,91.6,10.0,건조,흐림,476.0,2021-04-15,암,천병득,한국,퍼지,서울경마공원,0.6666666666666667
0,케이엔스톰,51262,080417,70179.0,2,9,2025-03-02,1400,일반,일반,3,일반,8,6.0,93.9,10.0,건조,흐림,501.0,2022-03-25,거,조경수,한국,INSTAGRAND,서울경마공원,0.2222222222222222
0,퍼펙트다나은,51567,080513,70170.0,2,10,2025-03-02,1400,일반,일반,3,일반,10,6.0,95.5,10.0,건조,흐림,449.0,2022-03-24,거,이진경,한국,프리덤차일드,서울경마공원,0.0
0,선더여걸,1412240,080612,70247.0,3,1,2025-03-02,1200,일반,일반,4,일반,5,5.0,76.7,11.0,건조,흐림,463.0,2021-03-13,암,조병해,한국,선더모카신,서울경마공원,0.6
0,터보삭스,54025,080417,70181.0,3,2,2025-03-02,1200,일반,일반,4,일반,3,5.0,76.1,11.0,건조,흐림,414.0,2021-03-01,암,김창식,미국,MO TOWN,궁평캠프,0.8
0,세명다이아,54761,080476,70145.0,3,3,2025-03-02,1200,일반,일반,4,일반,4,5.0,76.2,11.0,건조,흐림,436.0,2022-03-03,암,이기철,한국,프리덤차일드,서울경마공원,0.7
0,섬돌모루,50665,080547,70165.0,3,4,2025-03-02,1200,일반,일반,4,일반,8,5.0,77.2,11.0,건조,흐림,447.0,2022-03-12,암,서운석,한국,세이브더월드,(주)궁평캠프,0.30000000000000004
0,동키플레이,50104,080550,70098.0,3,5,2025-03-02,1200,일반,일반,4,일반,6,5.0,76.9,11.0,건조,흐림,485.0,2021-04-09,암,조현영,한국,연승대로,태극호스파크,0.5
0,스페셜포스,46648,080582,70198.0,3,8,2025-03-02,1200,일반,일반,4,일반,9,5.0,77.4,11.0,건조,흐림,462.0,2021-02-06,암,이상진,한국,언캡처드,서울경마공원,0.19999999999999996
0,벌교그래미,51315,080578,70160.0,3,9,2025-03-02,1200,일반,일반,4,일반,1,5.0,75.0,11.0,건조,흐림,426.0,2022-03-05,암,유성훈,한국,언캡처드,흙마축산,1.0
0,손에손잡고,47127,080100,70145.0,3,1,2025-03-02,1300,일반,일반,5,일반,7,5.0,83.2,11.0,건조,흐림,433.0,2021-03-11,암,차청일,한국,페더럴리스트,서울경마공원,0.4
0,레전드와우,51788,080476,70177.0,3,3,2025-03-02,1300,일반,일반,5,일반,3,5.0,82.5,11.0,건조,흐림,482.0,2022-04-27,수,양순희,한국,한센,서울경마공원,0.8
0,레인스타,1412244,080473,70166.0,3,4,2025-03-02,1300,일반,일반,5,일반,9,5.0,83.8,11.0,건조,흐림,477.0,2021-04-05,암,김선식,한국,티즈원더풀,서울경마공원,0.19999999999999996
0,스케일킹,46847,080405,70179.0,3,5,2025-03-02,1300,일반,일반,5,일반,2,5.0,82.2,11.0,건조,흐림,452.0,2021-02-05,거,박복용,한국,레볼루셔너리,흙마축산,0.9
0,모어댄조크,51372,080588,70095.0,3,7,2025-03-02,1300,일반,일반,5,일반,1,5.0,82.1,11.0,건조,흐림,461.0,2022-04-01,수,김정철,한국,PRACTICAL JOKE,서울경마공원,1.0
0,원더풀시킹,46713,080103,70096.0,3,8,2025-03-02,1300,일반,일반,5,일반,8,5.0,83.7,11.0,건조,흐림,457.0,2021-01-16,암,(주)녹원목장,한국,테스타마타,서울경마공원,0.30000000000000004
0,천궁스톰,51106,080602,70098.0,3,9,2025-03-02,1300,일반,일반,5,일반,5,5.0,82.5,11.0,건조,흐림,479.0,2022-02-27,거,남경,한국,섀클포드,서울경마공원,0.6
0,누리천왕,51594,080417,70197.0,3,10,2025-03-02,1300,일반,일반,5,일반,4,5.0,82.5,11.0,건조,흐림,460.0,2022-03-20,수,허도행,한국,페더럴리스트,서울경마공원,0.7
0,비바청수,1412308,080613,70264.0,3,11,2025-03-02,1300,일반,일반,5,일반,11,5.0,84.3,11.0,건조,흐림,443.0,2021-04-16,암,청수,한국,오버애널라이즈,제이엔씨동물병원,0.0
0,붉은폭풍,46204,080550,70165.0,3,2,2025-03-02,1700,일반,일반,6,일반,5,5.0,112.6,11.0,건조,흐림,467.0,2020-04-30,수,홍상기,한국,한센,(주)궁평캠프,0.6
0,음성파워,46825,080405,70248.0,3,3,2025-03-02,1700,일반,일반,6,일반,4,5.0,112.3,11.0,건조,흐림,526.0,2021-02-15,거,씨유네트워크,한국,머스킷맨,렛츠런팜장수,0.7
0,원더풀파피,51301,080530,70244.0,3,6,2025-03-02,1700,일반,일반,6,일반,8,5.0,112.9,11.0,건조,흐림,471.0,2022-04-20,거,(주)녹원목장,한국,섀클포드,녹원목장,0.30000000000000004
0,카일리,1411884,080588,70168.0,3,7,2025-03-02,1700,일반,일반,6,일반,11,5.0,114.8,11.0,건조,흐림,472.0,2021-03-19,암,강무웅,한국,투아너앤드서브,서울경마공원,0.0
0,강철전사,45700,080438,70170.0,3,8,2025-03-02,1700,일반,일반,6,일반,7,5.0,112.8,11.0,건조,흐림,491.0,2020-03-18,수,허도행,한국,퍼지,서울경마공원,0.4
0,에클레어파워,52626,080513,70182.0,3,9,2025-03-02,1700,일반,일반,6,일반,1,5.0,112.0,11.0,건조,흐림,482.0,2021-05-05,거,(주)엑스포라인,한국,컬러즈플라잉,서울경마공원,1.0
0,울트라삭스,45476,080582,70174.0,3,1,2025-03-02,1200,일반,일반,7,일반,4,4.0,75.5,11.0,건조,흐림,466.0,2020-03-04,암,김창식,한국,올드패션드,서울경마공원,0.7
0,원더풀에이원,54727,080405,70149.0,3,4,2025-03-02,1200,일반,일반,7,일반,7,4.0,76.3,11.0,건조,흐림,476.0,2022-03-15,수,임영수,미국,LORD NELSON,서울경마공원,0.4
0,컴플리트하트,54034,080588,70166.0,3,7,2025-03-02,1200,일반,일반,7,일반,3,4.0,75.5,11.0,건조,흐림,495.0,2021-02-16,암,장석영,미국,DIALED IN,서울경마공원,0.8
0,관악산레오,53715,080578,70168.0,3,8,2025-03-02,1200,일반,일반,7,일반,10,4.0,77.3,11.0,건조,흐림,499.0,2021-04-20,암,손병석,미국,ACCELERATE,서울경마공원,0.09999999999999998
0,하남엘도라도,54662,080614,70160.0,3,10,2025-03-02,1200,일반,일반,7,일반,11,4.0,77.7,11.0,건조,흐림,497.0,2022-05-10,수,송한우,미국,MISSION IMPAZIBLE,태극호스파크,0.0
0,핵다이아,56399,080473,70167.0,3,11,2025-03-02,1200,일반,일반,7,일반,8,4.0,76.8,11.0,건조,흐림,500.0,2022-03-09,암,김아라,미국,CARAVAGGIO,서울경마공원,0.30000000000000004
0,미스윈스타,45894,080612,70110.0,3,1,2025-03-02,1600,일반,일반,8,일반,1,4.0,102.2,10.0,건조,흐림,562.0,2020-03-29,수,송창오,한국,선더모카신,서울경마공원,1.0
0,글로리시티,55089,080530,70181.0,3,3,2025-03-02,1600,일반,일반,8,일반,3,4.0,103.3,10.0,건조,흐림,448.0,2021-09-02,수,(주)디알엠씨티,뉴질랜드,OCEAN PARK,서울경마공원,0.7777777777777778
0,창창삭스,55087,080476,70149.0,3,4,2025-03-02,1600,일반,일반,8,일반,4,4.0,103.9,10.0,건조,흐림,489.0,2021-10-29,수,김창식,뉴질랜드,RAGEESE,서울경마공원,0.6666666666666667
0,테마탄생,46012,080614,70225.0,3,5,2025-03-02,1600,일반,일반,8,일반,5,4.0,104.0,10.0,건조,흐림,466.0,2020-03-06,거,김길리,한국,테이크차지인디,서울경마공원,0.5555555555555556
0,정성팩터,54030,080550,70165.0,3,6,2025-03-02,1600,일반,일반,8,일반,9,4.0,106.6,10.0,건조,흐림,463.0,2021-04-09,수,전성열,미국,THE FACTOR,서울경마공원,0.11111111111111116
0,럭키하눌,52507,080611,70164.0,3,7,2025-03-02,1600,일반,일반,8,일반,10,4.0,107.0,10.0,건조,흐림,486.0,2021-01-28,암,럭키팜,미국,WILL TAKE CHARGE,청림목장,0.0
0,벌교의스타,50963,080513,70146.0,3,8,2025-03-02,1600,일반,일반,8,일반,2,4.0,103.2,10.0,건조,흐림,517.0,2022-03-21,수,송창오,한국,BRODY'S CAUSE,서울경마공원,0.8888888888888888
0,글로리삭스,55565,080515,70181.0,3,9,2025-03-02,1600,일반,일반,8,일반,8,4.0,105.9,10.0,건조,흐림,486.0,2022-03-11,거,김창식,미국,WILL TAKE CHARGE,서울경마공원,0.2222222222222222
0,비케이러브,50939,080547,70199.0,3,2,2025-03-02,1400,일반,일반,9,일반,10,4.0,92.7,10.0,건조,비,450.0,2022-02-15,암,함승원,한국,투아너앤드서브,서울경마공원,0.0
0,케레르,47431,080337,70197.0,3,4,2025-03-02,1400,일반,일반,9,일반,3,4.0,89.3,10.0,건조,비,447.0,2021-04-18,암,이종욱,한국,섀클포드,서울경마공원,0.7777777777777778
0,호명퀸,51463,080588,70167.0,3,6,2025-03-02,1400,일반,일반,9,일반,8,4.0,91.8,10.0,건조,비,439.0,2021-03-12,암,양일추,한국,티즈원더풀,서울경마공원,0.2222222222222222
0,스터닝레이디,45888,080513,70165.0,3,8,2025-03-02,1400,일반,일반,9,일반,5,4.0,90.2,10.0,건조,비,440.0,2020-04-28,암,박정배,한국,한센,(주)궁평캠프,0.5555555555555556
0,리걸하이,45841,080614,70248.0,3,10,2025-03-02,1400,일반,일반,9,일반,6,4.0,91.2,10.0,건조,비,456.0,2020-03-29,암,강균호,한국,지롤라모,서울경마공원,0.4444444444444444
0,한센브레이싱,51084,080562,70182.0,3,11,2025-03-02,1400,일반,일반,9,일반,7,4.0,91.6,10.0,건조,비,409.0,2022-03-30,암,(주)자성실업,한국,한센,서울경마공원,0.33333333333333337
0,컴플리트리더,45555,080515,70175.0,3,1,2025-03-02,1800,일반,일반,10,일반,6,3.0,118.1,11.0,건조,비,477.0,2020-03-23,거,장석영,한국,테스타마타,서울경마공원,0.5
0,마이티탭,46136,080611,70160.0,3,5,2025-03-02,1800,일반,일반,10,일반,2,3.0,117.3,11.0,건조,비,475.0,2020-03-29,수,조제형,한국,TAPITURE,서울경마공원,0.9
0,스틸플레이,46614,080550,70177.0,3,6,2025-03-02,1800,일반,일반,10,일반,1,3.0,117.2,11.0,건조,비,499.0,2020-03-25,수,조현영,한국,테스타마타,태극호스파크,1.0
0,홀리데이참,42869,080103,70110.0,3,10,2025-03-02,1800,일반,일반,10,일반,8,3.0,118.4,11.0,건조,비,470.0,2018-03-27,거,투애니포,한국,애니기븐새터데이,서울경마공원,0.30000000000000004
0,대사리,44821,080512,70265.0,3,2,2025-03-02,1400,일반,일반,11,일반,2,2.0,87.5,10.0,양호,비,512.0,2019-04-13,거,노만영,한국,아치아치아치,태극호스파크,0.8888888888888888
0,엠제이베스트,42046,080515,70225.0,3,7,2025-03-02,1400,일반,일반,11,일반,5,2.0,89.4,10.0,양호,비,504.0,2018-05-19,수,박정재,한국,카우보이칼,서울경마공원,0.5555555555555556
0,베트캡틴,45611,080547,70179.0,3,10,2025-03-02,1400,일반,일반,11,일반,7,2.0,89.7,10.0,양호,비,505.0,2020-03-30,수,박정재,한국,테이크차지인디,흙마축산,0.33333333333333337
0,미라클한강,46832,080550,70094.0,3,11,2025-03-02,1400,일반,일반,11,일반,6,2.0,89.7,10.0,양호,비,522.0,2021-02-25,거,조금제,한국,한센,서울경마공원,0.4444444444444444
0,나이스위너,51353,080366,70225.0,2,1,2025-03-08,1200,일반,일반,1,일반,4,6.0,76.0,11.0,다습,맑음,466.0,2022-03-27,거,박남성,한국,레이스데이,서울경마공원,0.7
0,브라운슈거,52257,080614,70174.0,2,2,2025-03-08,1200,일반,일반,1,일반,5,6.0,76.3,11.0,다습,맑음,464.0,2022-05-02,암,허도행,한국,지금이순간,서울경마공원,0.6
0,타이거케이,50761,080417,70179.0,2,3,2025-03-08,1200,일반,일반,1,일반,2,6.0,75.7,11.0,다습,맑음,489.0,2022-01-27,거,강경운,한국,케이탑,서울경마공원,0.9
0,머니포시즌,53664,080611,70165.0,2,9,2025-03-08,1200,일반,일반,1,일반,6,6.0,76.4,11.0,다습,맑음,449.0,2022-03-01,수,고재완,한국,에어쉐이디,궁평목장,0.5
0,예스엔젤,50780,080515,70164.0,2,11,2025-03-08,1200,일반,일반,1,일반,1,6.0,75.1,11.0,다습,맑음,490.0,2022-02-12,암,조창규,한국,투아너앤드서브,청림목장,1.0
