분할경주여부,마명,마번,기수번호,조교사번호,부담구분,출전번호,대상경주명,경주일자,경주거리,경주등급,출전마구분,경주번호,야간경마여부,순위,확정배당율(단승식),편성두수,마필등급,경주기록,출주두수,경주로상태,날씨,마체중,모마명,출생일,성별,소유자명,생산국,부마명,소재지
0,파워풀슬루,53323,080530,70244.0,2,2,일반,20251004,1400,일반,일반,3,일반,3,2.9,11,6,89.9,11.0,다습,맑음,467.0,집시캡컴퍼니,2023-03-17(3세),수,(주)녹원목장,한국,테스타마타,녹원목장
0,베스트드림,51522,080476,70181.0,2,3,일반,20251004,1400,일반,일반,3,일반,2,2.9,11,6,89.6,11.0,다습,맑음,490.0,토치,2022-03-28(4세),암,베스트샤인조합,한국,섀클포드,베스트팜
0,버건디,54766,080623,70150.0,2,4,일반,20251004,1400,일반,일반,3,일반,9,2.9,11,6,91.3,11.0,다습,맑음,464.0,스트로리아,2022-05-05(4세),거,투애니포,한국,라이언메탈,일반소재지(내륙)
0,크리솔피스,51337,080616,70146.0,2,5,일반,20251004,1400,일반,일반,3,일반,10,2.9,11,6,92.0,11.0,다습,맑음,462.0,에블린,2022-04-05(4세),수,요시다가츠미,한국,크리솔라이트,서울경마공원
0,퍼펙트게임,53666,080533,70264.0,2,7,일반,20251004,1400,일반,일반,3,일반,11,2.9,11,6,94.8,11.0,다습,맑음,464.0,그릴리메이,2022-04-20(4세),수,김정성,한국,투아너앤드서브,서울경마공원
0,머니포시즌,53664,080611,70165.0,2,8,일반,20251004,1400,일반,일반,3,일반,8,2.9,11,6,90.9,11.0,다습,맑음,456.0,스위트일루전,2022-03-01(4세),수,고재완,한국,에어쉐이디,궁평목장
0,피엔에스파,46916,080609,70117.0,2,9,일반,20251004,1400,일반,일반,3,일반,7,2.9,11,6,90.9,11.0,다습,맑음,463.0,로열파크,2021-01-26(5세),암,피엔에스홈즈,한국,경부대로,서울경마공원
0,그레이팬텀,51381,080547,70247.0,2,10,일반,20251004,1400,일반,일반,3,일반,5,2.9,11,6,90.3,11.0,다습,맑음,418.0,상류,2022-04-18(4세),암,김길중,한국,한센,서울경마공원
0,질풍아,53111,080602,70148.0,2,11,일반,20251004,1400,일반,일반,3,일반,1,2.9,11,6,89.3,11.0,다습,맑음,490.0,퀵페이,2023-03-24(3세),수,손병철,한국,TAPWRIT,렛츠런팜장수
0,터보삭스,54025,080588,70181.0,3,2,일반,20251004,1300,일반,일반,4,일반,8,4.7,11,5,83.9,10.0,다습,맑음,443.0,SHE'S OUR ANGEL,2021-03-01(5세),암,김창식,미국,MO TOWN,궁평캠프
0,레드드래곤,52087,080405,70175.0,3,4,일반,20251004,1300,일반,일반,4,일반,95,4.7,11,5,,10.0,다습,맑음,463.4,드림리시어스,2022-05-09(4세),암,김형란,한국,파워블레이드,서울경마공원
0,히어로초이스,51833,080602,70103.0,3,5,일반,20251004,1300,일반,일반,4,일반,7,4.7,11,5,83.4,10.0,다습,맑음,508.0,런던이글,2022-05-06(4세),거,임재형,한국,프리덤차일드,서울경마공원
0,준마포스,51225,080405,70167.0,3,6,일반,20251004,1300,일반,일반,4,일반,4,4.7,11,5,82.9,10.0,다습,맑음,483.0,토츠어돕스,2022-03-11(4세),암,이상진,한국,투아너앤드서브,서울경마공원
0,비케이벨,47463,080515,70199.0,3,7,일반,20251004,1300,일반,일반,4,일반,6,4.7,11,5,83.2,10.0,다습,맑음,464.0,가쉬호크케이턴,2021-04-27(5세),암,함승원,한국,투아너앤드서브,서울경마공원
0,타이거케이,50761,080417,70179.0,3,8,일반,20251004,1300,일반,일반,4,일반,2,4.7,11,5,82.1,10.0,다습,맑음,490.0,다이아찬스,2022-01-27(4세),거,강경운,한국,케이탑,서울경마공원
0,엔트로피,47419,080337,70149.0,3,9,일반,20251004,1300,일반,일반,4,일반,5,4.7,11,5,83.1,10.0,다습,맑음,497.0,레드영,2021-03-31(5세),수,안영환,한국,한센,서울경마공원
0,원더풀삭스,53272,080530,70244.0,3,10,일반,20251004,1300,일반,일반,4,일반,1,4.7,11,5,81.8,10.0,다습,맑음,469.0,샤나오,2023-03-03(3세),암,김창식,한국,카우보이칼,서울경마공원
0,굿프렌드,50935,080438,70146.0,3,11,일반,20251004,1300,일반,일반,4,일반,3,4.7,11,5,82.7,10.0,다습,맑음,465.0,새로운리더,2022-04-04(4세),암,말사모,한국,미스터크로우,서울경마공원
0,블랙시대,46874,080405,70174.0,3,1,일반,20251004,1700,일반,일반,5,일반,2,5.4,11,5,112.4,11.0,다습,맑음,467.0,스위트시즐,2021-02-22(5세),수,이강운,한국,크리솔라이트,흙마축산
0,뷰티풀화성,47435,080612,70181.0,3,3,일반,20251004,1700,일반,일반,5,일반,3,5.4,11,5,112.9,11.0,다습,맑음,449.0,다이아몬드브리나,2021-04-15(5세),거,명마조합,한국,투아너앤드서브,서울경마공원
0,비트도깨비,51882,080588,70167.0,3,4,일반,20251004,1700,일반,일반,5,일반,6,5.4,11,5,113.1,11.0,다습,맑음,419.0,수호천사,2022-02-27(4세),암,양진영,한국,파이널보스,운주승마클럽
0,글로리퀸,52314,080602,70264.0,3,5,일반,20251004,1700,일반,일반,5,일반,5,5.4,11,5,113.0,11.0,다습,맑음,467.0,스테파니갓이븐,2022-03-25(4세),암,(주)디알엠씨티,한국,크리솔라이트,청림목장
0,터보차지,50640,080486,70175.0,3,6,일반,20251004,1700,일반,일반,5,일반,10,5.4,11,5,117.5,11.0,다습,맑음,471.0,선기어,2022-03-08(4세),암,송암축산,한국,언캡처드,서울경마공원
0,붉은태양,47547,080614,70225.0,3,7,일반,20251004,1700,일반,일반,5,일반,9,5.4,11,5,114.2,11.0,다습,맑음,486.0,터프한걸,2021-05-26(5세),거,굿원,한국,지금이순간,서울경마공원
0,화이트칼라,51122,080611,70244.0,3,8,일반,20251004,1700,일반,일반,5,일반,1,5.4,11,5,112.0,11.0,다습,맑음,479.0,차이나골드,2022-03-12(4세),거,이강운,한국,올드패션드,서울경마공원
0,승리바로우즈,51528,080616,70165.0,3,9,일반,20251004,1700,일반,일반,5,일반,4,5.4,11,5,113.0,11.0,다습,맑음,496.0,승리사랑,2022-04-29(4세),수,이노쿠마 히로츠구,한국,뉴레전드,서울경마공원
0,글로벌기상,52134,080613,70182.0,3,11,일반,20251004,1700,일반,일반,5,일반,8,5.4,11,5,114.1,11.0,다습,맑음,483.0,하늘기상,2022-04-29(4세),암,장재형,한국,인디밴드,서울경마공원
0,글로리시티,55089,080588,70181.0,3,1,일반,20251004,1700,일반,일반,6,일반,1,51.2,11,4,111.3,11.0,다습,맑음,458.0,FIDGETTE,2021-09-02(5세),수,(주)디알엠씨티,뉴질랜드,OCEAN PARK,서울경마공원
0,스마트삭스,46221,080533,70167.0,3,2,일반,20251004,1700,일반,일반,6,일반,6,51.2,11,4,112.6,11.0,다습,맑음,454.0,스마트어드바이스,2020-04-27(6세),암,김창식,한국,카우보이칼,렛츠런팜장수
0,자체발광,55896,080623,70200.0,3,3,일반,20251004,1700,일반,일반,6,일반,10,51.2,11,4,115.7,11.0,다습,맑음,507.0,RUMBAUA,2022-05-22(4세),거,우태율,미국,FROSTED,서울경마공원
0,청산질주,51689,080366,70181.0,3,5,일반,20251004,1700,일반,일반,6,일반,4,51.2,11,4,112.1,11.0,다습,맑음,471.0,타하우르,2022-04-07(4세),수,황은호,한국,오버애널라이즈,서울경마공원
0,불의세계,51628,080476,70225.0,3,6,일반,20251004,1700,일반,일반,6,일반,5,51.2,11,4,112.5,11.0,다습,맑음,457.0,더월드,2022-05-20(4세),거,이혜란,한국,프로스펙티브,서울경마공원
0,파인핑크,50948,080530,70182.0,3,7,일반,20251004,1700,일반,일반,6,일반,3,51.2,11,4,111.8,11.0,다습,맑음,448.0,끝판여왕,2022-02-13(4세),암,파인트리,한국,트리플나인,서울경마공원
0,한강판타스틱,50663,080434,70198.0,3,8,일반,20251004,1700,일반,일반,6,일반,9,51.2,11,4,114.2,11.0,다습,맑음,514.0,달빛질주,2022-02-19(4세),수,조금제,한국,사이먼퓨어,서울경마공원
0,남산무적,43840,080562,70174.0,3,11,일반,20251004,1700,일반,일반,6,일반,2,51.2,11,4,111.5,11.0,다습,맑음,457.0,스마트어트랙션,2019-02-27(7세),수,이기선,한국,메니피,서울경마공원
0,케레르,47431,080337,70166.0,3,1,일반,20251004,1200,일반,일반,7,일반,10,12.0,11,4,76.9,11.0,다습,맑음,445.0,퀘스트포석세스,2021-04-18(5세),암,이종욱,한국,섀클포드,서울경마공원
0,로열플러스,47424,080614,70168.0,3,4,일반,20251004,1200,일반,일반,7,일반,8,12.0,11,4,75.7,11.0,다습,맑음,481.0,예원케이,2021-04-20(5세),암,이장호,한국,퍼지,서울경마공원
0,학산카이로,51786,080562,70163.0,3,6,일반,20251004,1200,일반,일반,7,일반,5,12.0,11,4,75.4,11.0,다습,맑음,473.0,베네핏에스티,2022-04-07(4세),수,황봉기,한국,CAIRO PRINCE,서울경마공원
0,라온이클립스,51158,080361,70095.0,3,7,일반,20251004,1200,일반,일반,7,일반,7,12.0,11,4,75.5,11.0,다습,맑음,475.0,토미켄스프링,2022-03-23(4세),수,라온랜드(주),한국,머스킷맨,서울경마공원
0,런와일드,1412208,080476,70181.0,3,9,일반,20251004,1200,일반,일반,7,일반,1,12.0,11,4,74.3,11.0,다습,맑음,483.0,초산,2021-05-20(5세),거,손병현,한국,컬러즈플라잉,(주)궁평캠프
0,위즈캠페인,54785,080366,70264.0,3,1,일반,20251004,1400,일반,일반,8,일반,6,6.1,11,3,89.5,11.0,다습,맑음,484.0,BEMUS POINT,2022-04-27(4세),거,최몽주,미국,글로벌캠페인,서울경마공원
0,시크릿삭스,56412,080417,70181.0,3,2,일반,20251004,1400,일반,일반,8,일반,10,6.1,11,3,90.6,11.0,다습,맑음,520.0,SWAMP PASS ALLEY,2022-03-15(4세),암,김창식,미국,INSTAGRAND,(주)궁평캠프
0,벨록스보이,53717,080513,70265.0,3,3,일반,20251004,1400,일반,일반,8,일반,7,6.1,11,3,89.5,11.0,다습,맑음,462.0,ASPEN HILLTOP,2021-03-02(5세),수,이한준,미국,클래식엠파이어,서울경마공원
0,엘도라도놀부,52091,080103,70148.0,3,5,일반,20251004,1400,일반,일반,8,일반,1,6.1,11,3,87.4,11.0,다습,맑음,500.0,신용퀸,2022-03-15(4세),수,임동현,한국,파워블레이드,서울경마공원
0,라이언하트,51578,080550,70168.0,3,9,일반,20251004,1400,일반,일반,8,일반,3,6.1,11,3,88.7,11.0,다습,맑음,485.0,원더라이트,2022-03-25(4세),수,김성래,한국,카우보이칼,서울경마공원
0,정성팩터,54030,080405,70165.0,3,10,일반,20251004,1400,일반,일반,8,일반,11,6.1,11,3,90.6,11.0,다습,맑음,474.0,DILLINGHAM,2021-04-09(5세),수,전성열,미국,THE FACTOR,서울경마공원
0,학산다크호스,50685,080562,70103.0,3,1,일반,20251004,1600,일반,일반,9,일반,2,7.4,10,3,100.8,10.0,다습,맑음,469.0,세인트에티엔,2022-01-28(4세),수,황봉기,한국,사우스비치,서울경마공원
0,비전파워,45934,080366,70177.0,3,2,일반,20251004,1600,일반,일반,9,일반,3,7.4,10,3,100.8,10.0,다습,맑음,483.0,오너싱,2020-05-09(6세),수,손병현,한국,NOBLE BIRD,서울경마공원
0,찬페이머스,51421,080613,70096.0,3,3,일반,20251004,1600,일반,일반,9,일반,4,7.4,10,3,101.2,10.0,다습,맑음,480.0,인터처블,2022-03-31(4세),수,슘호천,한국,한센,서울경마공원
0,그레이트스톰,1412124,080476,70149.0,3,4,일반,20251004,1600,일반,일반,9,일반,1,7.4,10,3,100.5,10.0,다습,맑음,486.0,에이원,2021-04-30(5세),거,우순근,한국,오버애널라이즈,서울경마공원
0,베스트토르,46897,080103,70115.0,3,5,일반,20251004,1600,일반,일반,9,일반,10,7.4,10,3,103.4,10.0,다습,맑음,491.0,베스트예지,2021-03-09(5세),거,베스트샤인조합,한국,모던카우보이,서울경마공원
0,케이엔라이트,43403,080417,70264.0,3,6,일반,20251004,1600,일반,일반,9,일반,8,7.4,10,3,102.2,10.0,다습,맑음,496.0,인디언호퍼,2018-04-01(8세),거,강승호,한국,테스타마타,서울경마공원
0,세인트루카,43845,080438,70165.0,3,8,일반,20251004,1600,일반,일반,9,일반,9,7.4,10,3,102.6,10.0,다습,맑음,482.0,터치어펀,2019-03-20(7세),수,유수현,한국,위드디스팅션,궁평목장
0,한강캡틴,46893,080434,70198.0,3,9,일반,20251004,1600,일반,일반,9,일반,7,7.4,10,3,102.0,10.0,다습,맑음,532.0,레드화이트앤블루,2021-03-21(5세),거,조금제,한국,페더럴리스트,서울경마공원
0,라파예트,46547,080405,70174.0,3,10,일반,20251004,1600,일반,일반,9,일반,6,7.4,10,3,101.8,10.0,다습,맑음,456.0,아너드,2020-03-19(6세),거,박희상,한국,콩코드포인트,서울경마공원
0,점순이고,45626,080562,70149.0,3,1,일반,20251004,1800,일반,일반,10,일반,1,18.7,11,2,116.7,11.0,다습,맑음,481.0,강공알파,2020-03-17(6세),암,럭키,한국,페더럴리스트,청림목장
0,월드참,45158,080608,70166.0,3,2,일반,20251004,1800,일반,일반,10,일반,92,18.7,11,2,,11.0,다습,맑음,508.0,블랙탄,2019-04-17(7세),수,유성훈,한국,테스타마타,스타드팜
0,드론킬러,50162,080366,70164.0,3,3,일반,20251004,1800,일반,일반,10,일반,2,18.7,11,2,116.9,11.0,다습,맑음,506.0,마중물,2021-03-04(5세),거,이관형,한국,카우보이칼,서울경마공원
0,태평레전드,50793,080476,70163.0,3,5,일반,20251004,1800,일반,일반,10,일반,6,18.7,11,2,118.7,11.0,다습,맑음,480.0,서치포새미,2022-02-14(4세),수,에스지이건설,한국,AFLEET ALEX,태평목장
0,럭키파티,46791,080515,70164.0,3,6,일반,20251004,1800,일반,일반,10,일반,5,18.7,11,2,118.1,11.0,다습,맑음,512.0,몬스터퀸,2021-02-07(5세),수,럭키팜,한국,퍼지,서울경마공원
0,신의이름,52503,080618,70225.0,3,9,일반,20251004,1800,일반,일반,10,일반,4,18.7,11,2,117.9,11.0,다습,맑음,459.0,SNACK SHACK,2021-01-26(5세),거,김진태a,미국,PALACE MALICE,서울경마공원
0,이스트웨스트,54011,080616,70165.0,3,10,일반,20251004,1800,일반,일반,10,일반,9,18.7,11,2,119.8,11.0,다습,맑음,505.0,ARCH OF TROY,2021-03-16(5세),거,김영구,미국,WEST COAST,서울경마공원
0,위즈러너,54008,080602,70306.0,3,11,일반,20251004,1800,일반,일반,10,일반,3,18.7,11,2,117.2,11.0,다습,맑음,496.0,ABATIS,2021-04-07(5세),거,최몽주,미국,VINO ROSSO,서울경마공원
0,와우와우,45162,080513,70179.0,3,1,일반,20251004,1200,일반,일반,11,일반,2,3.2,11,1,72.9,11.0,다습,맑음,484.0,짝꿍,2019-02-10(7세),수,(주)나스카,한국,카우보이칼,흙마축산
0,스팔타,47422,080578,70164.0,3,3,일반,20251004,1200,일반,일반,11,일반,10,3.2,11,1,74.9,11.0,다습,맑음,489.0,당대화신,2021-04-23(5세),거,김세권,한국,미스터크로우,서울경마공원
0,글로벌보배,43713,080602,70148.0,3,4,일반,20251004,1200,일반,일반,11,일반,7,3.2,11,1,74.2,11.0,다습,맑음,455.0,이상화,2019-03-13(7세),수,장재형,한국,카우보이칼,서울경마공원
0,영광의월드,47231,080476,70164.0,3,6,일반,20251004,1200,일반,일반,11,일반,1,3.2,11,1,72.7,11.0,다습,맑음,484.0,주말파티,2021-05-30(5세),거,변창덕,한국,언캡처드,서울경마공원
0,어서말을해,53724,080434,70200.0,3,7,일반,20251004,1200,일반,일반,11,일반,4,3.2,11,1,73.2,11.0,다습,맑음,459.0,ANNIE TRUST,2021-02-06(5세),수,우태율,미국,MOR SPIRIT,서울경마공원
0,마이티룩,52001,080621,70248.0,3,9,일반,20251004,1200,일반,일반,11,일반,3,3.2,11,1,73.0,11.0,다습,맑음,480.0,SAOIRSE CAT,2020-01-28(6세),암,조제형,미국,ARMY MULE,서울경마공원
0,섬싱로스트,46388,080486,70145.0,3,10,일반,20251004,1200,일반,일반,11,일반,5,3.2,11,1,73.3,11.0,다습,맑음,516.0,리걸조앤,2020-04-20(6세),수,정춘복,한국,한센,서울경마공원
0,아침동자,46007,080550,70165.0,3,11,일반,20251004,1200,일반,일반,11,일반,11,3.2,11,1,75.0,11.0,다습,맑음,473.0,클린업스피드,2020-02-20(6세),수,배영한,한국,한센,렛츠런팜장수
0,월드빅스,53444,080476,70170.0,2,1,일반,20251018,1000,일반,루키,1,일반,3,3.0,12,6,61.4,12.0,불량,흐림,456.0,월드천사,2023-03-09(3세),암,이정화,한국,빅스,서울경마공원
0,유쾌한승자,52814,080609,70265.0,2,2,일반,20251018,1000,일반,루키,1,일반,4,3.0,12,6,61.5,12.0,불량,흐림,422.0,걸즈라이크,2023-01-18(3세),암,김영선,한국,레이스데이,서울경마공원
0,학산소드,53971,080562,70145.0,2,3,일반,20251018,1000,일반,루키,1,일반,2,3.0,12,6,61.4,12.0,불량,흐림,509.0,스피릿티드미스,2023-04-24(3세),수,황봉기,한국,사우스비치,서울경마공원
0,에코스타,53231,080547,70197.0,2,4,일반,20251018,1000,일반,루키,1,일반,1,3.0,12,6,61.1,12.0,불량,흐림,464.0,플래시어필,2023-04-10(3세),암,선형조,한국,메디치글로리,서울경마공원
0,명브레이싱,53137,080434,70182.0,2,5,일반,20251018,1000,일반,루키,1,일반,8,3.0,12,6,62.5,12.0,불량,흐림,446.0,임브레이싱크리시,2023-04-05(3세),수,(주)자성실업,한국,한센,명진목장
0,성실위너,53902,080512,70166.0,2,6,일반,20251018,1000,일반,루키,1,일반,6,3.0,12,6,62.3,12.0,불량,흐림,465.0,만델리나,2023-04-21(3세),암,이동훈,한국,언캡처드,서울경마공원
0,엑스텐,54797,080486,70200.0,2,7,일반,20251018,1000,일반,루키,1,일반,5,3.0,12,6,62.2,12.0,불량,흐림,460.0,얼음공주,2023-04-13(3세),암,양희숙,한국,미스치비어슬리,서울경마공원
0,연동스타,53541,080623,70146.0,2,8,일반,20251018,1000,일반,루키,1,일반,10,3.0,12,6,63.8,12.0,불량,흐림,494.0,갤럭시프린세스,2023-03-18(3세),암,송창오,한국,머스킷맨,서울경마공원
0,우마루,53108,080608,70103.0,2,9,일반,20251018,1000,일반,루키,1,일반,12,3.0,12,6,65.7,12.0,불량,흐림,434.0,연지꽃,2023-03-14(3세),암,임흥호,한국,투아너앤드서브,서울경마공원
0,금아온포인트,53641,080602,70181.0,2,10,일반,20251018,1000,일반,루키,1,일반,9,3.0,12,6,62.9,12.0,불량,흐림,440.0,모테가,2023-04-08(3세),거,금아산업(주),한국,섀클포드,서울경마공원
0,해피투게더,53198,080487,70293.0,2,11,일반,20251018,1000,일반,루키,1,일반,11,3.0,12,6,63.9,12.0,불량,흐림,482.0,해피데이,2023-02-28(3세),암,김기종,한국,가온챔프,서울경마공원
0,라온킹스맨,53645,080562,70095.0,2,1,일반,20251018,1200,일반,일반,2,일반,5,1.4,11,6,76.8,10.0,불량,흐림,476.0,택서블,2023-05-11(3세),수,손천수,한국,머스킷맨,서울경마공원
0,크리솔스텝,53550,080616,70146.0,2,2,일반,20251018,1200,일반,일반,2,일반,2,1.4,11,6,75.5,10.0,불량,흐림,482.0,로열스텝,2023-04-09(3세),수,요시다가츠미,한국,크리솔라이트,지산홀스랜드
0,파사퀸,51862,080513,70174.0,2,3,일반,20251018,1200,일반,일반,2,일반,6,1.4,11,6,76.9,10.0,불량,흐림,495.0,디리사,2022-05-08(4세),암,황현,한국,섀클포드,서울경마공원
0,삼정스파이더,50933,080476,70175.0,2,4,일반,20251018,1200,일반,일반,2,일반,1,1.4,11,6,74.7,10.0,불량,흐림,518.0,라온드림,2022-03-26(4세),수,김호선,한국,세이브더월드,서울경마공원
0,더선커밍,56784,080578,70199.0,2,5,일반,20251018,1200,일반,일반,2,일반,4,1.4,11,6,76.8,10.0,불량,흐림,484.0,스톰커밍,2022-04-28(4세),수,한명로,한국,카우보이칼,서울경마공원
0,크리솔포시,47428,080486,70182.0,2,6,일반,20251018,1200,일반,일반,2,일반,8,1.4,11,6,77.3,10.0,불량,흐림,439.0,인티미시미,2021-04-09(5세),암,요시다가츠미,한국,크리솔라이트,서울경마공원
0,파워풀나이트,53693,080623,70096.0,2,7,일반,20251018,1200,일반,일반,2,일반,3,1.4,11,6,75.6,10.0,불량,흐림,480.0,예스트라이크,2023-04-30(3세),수,(주)녹원목장,한국,뉴레전드,서울경마공원
0,커다란축복,53496,080100,70117.0,2,11,일반,20251018,1200,일반,일반,2,일반,10,1.4,11,6,78.9,10.0,불량,흐림,436.0,톱오브더월드,2023-03-16(3세),암,퍼플라인,한국,돌아온현표,제주브리더스파크
0,선더런,53976,080609,70265.0,2,1,일반,20251018,1400,일반,일반,3,일반,5,5.1,11,6,89.9,11.0,불량,흐림,475.0,티즈엠프리스,2023-05-03(3세),거,죠셉달라오,한국,에어포스블루,송암축산
0,블랙러시안,51036,080621,70289.0,2,2,일반,20251018,1400,일반,일반,3,일반,2,5.1,11,6,89.5,11.0,불량,흐림,446.0,라이브옥스레거시,2022-02-23(4세),거,박재용,한국,카우보이칼,서울경마공원
0,럭키조이,54584,080515,70164.0,2,3,일반,20251018,1400,일반,일반,3,일반,10,5.1,11,6,91.9,11.0,불량,흐림,511.0,캐어리에터,2023-04-01(3세),거,럭키팜,한국,지몰로지스트,서울경마공원
0,금빛파워,1412350,080614,70144.0,2,4,일반,20251018,1400,일반,일반,3,일반,1,5.1,11,6,89.2,11.0,불량,흐림,519.0,금빛물결,2021-04-16(5세),거,퍼플라인,한국,파워블레이드,서울경마공원
0,선갤런트,47012,080533,70096.0,2,5,일반,20251018,1400,일반,일반,3,일반,7,5.1,11,6,91.4,11.0,불량,흐림,444.0,샤이닝퓨처,2021-03-25(5세),수,이신근,한국,커널존,서울경마공원
0,라이브스타,52880,080562,70225.0,2,7,일반,20251018,1400,일반,일반,3,일반,4,5.1,11,6,89.7,11.0,불량,흐림,501.0,실버스피닝,2023-02-23(3세),수,(주)나스카,한국,피스룰즈,서울경마공원
0,화랑산정기,51875,080417,70177.0,2,8,일반,20251018,1400,일반,일반,3,일반,6,5.1,11,6,90.2,11.0,불량,흐림,526.0,레이즈미업,2022-04-18(4세),수,최성룡,한국,한센,서울경마공원
0,세인트위너,51558,080486,70160.0,2,9,일반,20251018,1400,일반,일반,3,일반,3,5.1,11,6,89.6,11.0,불량,흐림,469.0,쉬즈더잭팟,2022-04-27(4세),수,허윤범,한국,ADIOS CHARLIE,서울경마공원
0,버건디,54766,080337,70150.0,2,10,일반,20251018,1400,일반,일반,3,일반,9,5.1,11,6,91.9,11.0,불량,흐림,464.0,스트로리아,2022-05-05(4세),거,투애니포,한국,라이언메탈,일반소재지(내륙)
0,남촌서브,51868,080513,70149.0,3,2,일반,20251018,1300,일반,일반,4,일반,11,6.0,11,5,83.3,11.0,불량,흐림,439.0,바이스댄서,2022-04-30(4세),암,남승현,한국,투아너앤드서브,서울경마공원
0,비상벨,51024,080486,70145.0,3,3,일반,20251018,1300,일반,일반,4,일반,4,6.0,11,5,81.7,11.0,불량,흐림,462.0,호루라기,2022-03-11(4세),암,김종철,한국,티즈원더풀,서울경마공원
0,보스토크,51885,080487,70117.0,3,4,일반,20251018,1300,일반,일반,4,일반,10,6.0,11,5,83.1,11.0,불량,흐림,437.0,홀리데이즈,2022-05-20(4세),암,용치우,한국,레이스데이,렛츠런팜장수
0,레인스타,1412244,080361,70166.0,3,5,일반,20251018,1300,일반,일반,4,일반,6,6.0,11,5,81.9,11.0,불량,흐림,492.0,야후비올라,2021-04-05(5세),암,김선식,한국,티즈원더풀,서울경마공원
0,위즈드림,53420,080476,70264.0,3,6,일반,20251018,1300,일반,일반,4,일반,7,6.0,11,5,82.5,11.0,불량,흐림,479.0,차이나골드,2023-03-28(3세),암,최몽주,한국,섀클포드,서울경마공원
0,두손으뜸,51521,080602,70148.0,3,7,일반,20251018,1300,일반,일반,4,일반,2,6.0,11,5,81.1,11.0,불량,흐림,467.0,레드리본,2022-03-27(4세),암,이도명,한국,투아너앤드서브,서울경마공원
0,섬돌모루,50665,080588,70165.0,3,8,일반,20251018,1300,일반,일반,4,일반,3,6.0,11,5,81.2,11.0,불량,흐림,445.0,위대한참전,2022-03-12(4세),암,서운석,한국,세이브더월드,(주)궁평캠프
0,원더풀시킹,46713,080103,70096.0,3,9,일반,20251018,1300,일반,일반,4,일반,5,6.0,11,5,81.8,11.0,불량,흐림,456.0,쉬즈어버드걸,2021-01-16(5세),암,(주)녹원목장,한국,테스타마타,서울경마공원
0,라온사일런스,51560,080550,70095.0,3,10,일반,20251018,1300,일반,일반,4,일반,1,6.0,11,5,81.0,11.0,불량,흐림,470.0,갤어바웃타운,2022-04-01(4세),암,손천수,한국,머스킷맨,서울경마공원
0,스티플,54197,080613,70146.0,3,11,일반,20251018,1300,일반,일반,4,일반,9,6.0,11,5,82.7,11.0,불량,흐림,445.0,금빛승리,2023-04-15(3세),암,말사모,한국,언캡처드,서울경마공원
0,운주타임,51549,080550,70177.0,3,1,일반,20251018,1400,일반,일반,5,일반,6,9.1,11,5,89.2,11.0,포화,흐림,432.0,임패션드댄서,2022-04-22(4세),암,부수선,한국,카우보이칼,서울경마공원
0,머스킷클리버,53034,080361,70264.0,3,4,일반,20251018,1400,일반,일반,5,일반,10,9.1,11,5,89.9,11.0,포화,흐림,510.0,준클리버,2023-02-19(3세),수,박남성,한국,머스킷맨,서울경마공원
0,벌교데스티노,51314,080513,70160.0,3,6,일반,20251018,1400,일반,일반,5,일반,3,9.1,11,5,88.4,11.0,포화,흐림,500.0,테이크어웨이,2022-03-09(4세),수,유성훈,한국,PRACTICAL JOKE,서울경마공원
0,새로운가이,46945,080621,70149.0,3,7,일반,20251018,1400,일반,일반,5,일반,8,9.1,11,5,89.4,11.0,포화,흐림,512.0,새로운가문,2021-02-27(5세),수,김종근,한국,선더모카신,서울경마공원
0,그랜드파크,50739,080487,70179.0,3,8,일반,20251018,1400,일반,일반,5,일반,4,9.1,11,5,88.7,11.0,포화,흐림,502.0,그랜드카라반,2022-01-28(4세),수,(주)디알엠씨티,한국,섀클포드,서울경마공원
0,한마디말도,51332,080613,70293.0,3,9,일반,20251018,1400,일반,일반,5,일반,2,9.1,11,5,87.6,11.0,포화,흐림,452.0,신라의달밤,2022-03-10(4세),수,우태율,한국,지롤라모,서울경마공원
0,그래티튜드,46161,080588,70167.0,3,10,일반,20251018,1400,일반,일반,5,일반,7,9.1,11,5,89.3,11.0,포화,흐림,454.0,캐칭업,2020-04-30(6세),암,(주)일진코스메틱,한국,파워블레이드,서울경마공원
0,맥스파티,47211,080622,70150.0,3,11,일반,20251018,1400,일반,일반,5,일반,11,9.1,11,5,91.2,11.0,포화,흐림,520.0,엠제이파티,2021-01-28(5세),수,김은갑,한국,모던카우보이,흙마축산
0,마이모어,55623,080611,70146.0,3,1,일반,20251018,1200,일반,일반,6,일반,11,1.5,11,4,77.5,11.0,포화,흐림,489.0,SHEZAHOTMAMA,2023-01-28(3세),거,황봉기,미국,MOR SPIRIT,서울경마공원
0,하이퍼선더,56413,080337,70149.0,3,2,일반,20251018,1200,일반,일반,6,일반,5,1.5,11,4,75.4,11.0,포화,흐림,498.0,TRAVEL WISH,2022-03-22(4세),거,안영환,미국,ISOTHERM,서울경마공원
0,거센빅맨,54782,080588,70181.0,3,3,일반,20251018,1200,일반,일반,6,일반,4,1.5,11,4,75.3,11.0,포화,흐림,465.0,AVIE'S TALE,2022-05-05(4세),수,강석대,미국,INSTAGRAND,(주)궁평캠프
